"Distance","Time","Status","OriginInd","DestinationInd"
29267,1969,"OK",35,65
48800,2292,"OK",35,66
41757,2274,"OK",35,67
33475,1924,"OK",35,68
14071,939,"OK",35,69
28398,1711,"OK",35,70
48987,2748,"OK",35,71
28768,2080,"OK",35,72
56383,2850,"OK",35,73
45006,2346,"OK",35,74
23238,1510,"OK",35,75
33578,1935,"OK",35,76
27747,1978,"OK",35,77
23508,1308,"OK",35,78
27201,1679,"OK",35,79
17552,1069,"OK",35,80
51715,2537,"OK",35,81
61365,2828,"OK",35,82
32533,1936,"OK",35,83
122530,5066,"OK",35,84
43623,2127,"OK",35,85
20547,1339,"OK",35,86
68538,3126,"OK",35,87
68278,2940,"OK",35,88
16925,1129,"OK",35,89
136770,5994,"OK",35,90
25695,1930,"OK",35,91
31298,1635,"OK",35,92
25890,1808,"OK",35,93
29410,1679,"OK",35,94
52271,2527,"OK",35,95
24316,1873,"OK",35,96
48505,2560,"OK",35,97
59877,2701,"OK",35,98
45104,2629,"OK",35,99
55890,2639,"OK",35,100
53488,2543,"OK",35,101
48447,2544,"OK",35,102
122489,5040,"OK",35,103
47303,2414,"OK",35,104
23887,1758,"OK",35,105
23881,1756,"OK",35,106
42102,2286,"OK",35,107
10077,845,"OK",35,108
45758,2210,"OK",35,109
31022,2104,"OK",35,110
16781,1003,"OK",35,111
30087,1915,"OK",35,112
35647,2104,"OK",35,113
21783,1795,"OK",35,114
59896,2900,"OK",35,115
26764,1612,"OK",35,116
31457,2137,"OK",35,117
52505,2663,"OK",35,0
43316,1932,"OK",36,1
32188,1645,"OK",36,2
15066,1145,"OK",36,3
58499,2950,"OK",36,4
37402,1831,"OK",36,5
49130,2703,"OK",36,6
6909,689,"OK",36,7
12319,858,"OK",36,8
34503,1731,"OK",36,9
36586,2040,"OK",36,10
52214,2299,"OK",36,11
35659,1849,"OK",36,12
21054,1362,"OK",36,13
60345,2777,"OK",36,14
62284,2902,"OK",36,15
54802,2479,"OK",36,16
38657,1786,"OK",36,17
21054,1362,"OK",36,18
54614,2500,"OK",36,19
60868,2949,"OK",36,20
62188,2878,"OK",36,21
20228,1010,"OK",36,22
37024,1784,"OK",36,23
59576,2641,"OK",36,24
69020,2971,"OK",36,25
50922,2399,"OK",36,26
45202,2051,"OK",36,27
53366,2473,"OK",36,28
28957,1328,"OK",36,29
17788,1453,"OK",36,30
119334,6174,"OK",36,31
44118,1986,"OK",36,32
84902,3774,"OK",36,33
49094,2200,"OK",36,34
47828,2197,"OK",36,35
0,0,"OK",36,36
27219,1452,"OK",36,37
27910,1328,"OK",36,38
35874,1581,"OK",36,39
18759,1139,"OK",36,40
62372,2754,"OK",36,41
36600,1725,"OK",36,42
76436,3501,"OK",36,43
28051,1347,"OK",36,44
35316,1825,"OK",36,45
28258,1576,"OK",36,46
18258,889,"OK",36,47
61335,3031,"OK",36,48
24133,1202,"OK",36,49
4649,507,"OK",36,50
35498,1886,"OK",36,51
59495,2703,"OK",36,52
29738,1437,"OK",36,53
26181,1230,"OK",36,54
36724,2049,"OK",36,55
36337,2026,"OK",36,56
39952,1871,"OK",36,57
41087,1709,"OK",36,58
10504,1030,"OK",36,59
27472,1429,"OK",36,60
36671,1718,"OK",36,61
52061,2485,"OK",36,62
64536,2921,"OK",36,63
21623,1223,"OK",36,64
45619,2345,"OK",36,65
1414,142,"OK",36,66
19143,1183,"OK",36,67
55680,2642,"OK",36,68
57907,2532,"OK",36,69
44750,2087,"OK",36,70
59388,2662,"OK",36,71
37139,2089,"OK",36,72
69679,3252,"OK",36,73
61001,2718,"OK",36,74
30039,1604,"OK",36,75
21579,1180,"OK",36,76
26325,1312,"OK",36,77
50031,2492,"OK",36,78
28797,1308,"OK",36,79
52214,2299,"OK",36,80
4667,513,"OK",36,81
15576,1205,"OK",36,82
54706,2668,"OK",36,83
106002,5140,"OK",36,84
5343,490,"OK",36,85
28538,1533,"OK",36,86
22184,1155,"OK",36,87
23619,1046,"OK",36,88
47356,2174,"OK",36,89
118796,6092,"OK",36,90
33710,2004,"OK",36,91
26055,1214,"OK",36,92
28389,1251,"OK",36,93
30341,1448,"OK",36,94
62675,2930,"OK",36,95
37999,2239,"OK",36,96
27527,1278,"OK",36,97
61414,2590,"OK",36,98
33439,1636,"OK",36,99
19224,1027,"OK",36,100
11707,1140,"OK",36,101
27469,1262,"OK",36,102
105960,5114,"OK",36,103
3033,371,"OK",36,104
31923,1851,"OK",36,105
31918,1849,"OK",36,106
18968,1140,"OK",36,107
40661,2064,"OK",36,108
3241,321,"OK",36,109
21677,1879,"OK",36,110
47607,2168,"OK",36,111
46438,2291,"OK",36,112
21054,1362,"OK",36,113
32932,1926,"OK",36,114
13543,929,"OK",36,115
48587,2335,"OK",36,116
39828,2146,"OK",36,117
61450,2987,"OK",36,0
42076,2319,"OK",37,1
28262,1912,"OK",37,2
39536,1894,"OK",37,3
32833,1993,"OK",37,4
33477,2098,"OK",37,5
50096,2806,"OK",37,6
32371,1778,"OK",37,7
20114,1217,"OK",37,8
32202,1883,"OK",37,9
31252,2236,"OK",37,10
26548,1342,"OK",37,11
26959,2150,"OK",37,12
13957,1216,"OK",37,13
35952,1862,"OK",37,14
61297,2926,"OK",37,15
50877,2747,"OK",37,16
34962,1871,"OK",37,17
13957,1216,"OK",37,18
44720,2209,"OK",37,19
64584,2951,"OK",37,20
61201,2902,"OK",37,21
44891,2092,"OK",37,22
11358,827,"OK",37,23
38856,1840,"OK",37,24
68055,3024,"OK",37,25
26529,1484,"OK",37,26
19536,1094,"OK",37,27
43504,2167,"OK",37,28
23623,1524,"OK",37,29
12048,1287,"OK",37,30
138360,6407,"OK",37,31
40192,2254,"OK",37,32
80976,4041,"OK",37,33
23428,1243,"OK",37,34
23435,1282,"OK",37,35
25696,1261,"OK",37,36
0,0,"OK",37,37
17338,1190,"OK",37,38
35108,2090,"OK",37,39
15479,1114,"OK",37,40
58447,3021,"OK",37,41
10934,767,"OK",37,42
75471,3554,"OK",37,43
16302,1185,"OK",37,44
25132,1605,"OK",37,45
4957,715,"OK",37,46
24670,1459,"OK",37,47
35669,2074,"OK",37,48
39110,1925,"OK",37,49
30008,1642,"OK",37,50
29705,1654,"OK",37,51
60434,2878,"OK",37,52
4846,570,"OK",37,53
24882,1536,"OK",37,54
31391,2245,"OK",37,55
31004,2222,"OK",37,56
13125,970,"OK",37,57
35969,2141,"OK",37,58
32702,1724,"OK",37,59
22517,1619,"OK",37,60
11006,761,"OK",37,61
27668,1571,"OK",37,62
63571,2974,"OK",37,63
24691,1678,"OK",37,64
41924,2430,"OK",37,65
27110,1404,"OK",37,66
29389,1911,"OK",37,67
45785,2350,"OK",37,68
32241,1575,"OK",37,69
45938,2233,"OK",37,70
52025,2953,"OK",37,71
31806,2285,"OK",37,72
68693,3276,"OK",37,73
57316,2773,"OK",37,74
24877,1819,"OK",37,75
21210,1573,"OK",37,76
25027,1618,"OK",37,77
35817,1734,"OK",37,78
20556,1402,"OK",37,79
26548,1342,"OK",37,80
30025,1648,"OK",37,81
39675,1939,"OK",37,82
44843,2362,"OK",37,83
123580,5396,"OK",37,84
21933,1238,"OK",37,85
3808,567,"OK",37,86
46848,2238,"OK",37,87
46588,2052,"OK",37,88
22963,1259,"OK",37,89
137821,6324,"OK",37,90
28376,2200,"OK",37,91
18929,1272,"OK",37,92
24464,1519,"OK",37,93
14703,1103,"OK",37,94
64581,2953,"OK",37,95
36972,2334,"OK",37,96
42504,2002,"OK",37,97
57489,2858,"OK",37,98
48416,2359,"OK",37,99
34201,1750,"OK",37,100
31798,1654,"OK",37,101
42445,1985,"OK",37,102
123539,5370,"OK",37,103
25614,1525,"OK",37,104
26590,2047,"OK",37,105
26585,2045,"OK",37,106
29733,1923,"OK",37,107
16268,1149,"OK",37,108
24068,1321,"OK",37,109
8565,967,"OK",37,110
23214,1253,"OK",37,111
48616,2464,"OK",37,112
13957,1216,"OK",37,113
27599,2122,"OK",37,114
38206,2012,"OK",37,115
39074,2038,"OK",37,116
34495,2342,"OK",37,117
64815,3089,"OK",37,0
26329,1420,"OK",38,1
12516,1013,"OK",38,2
42266,2051,"OK",38,3
38258,2152,"OK",38,4
17730,1199,"OK",38,5
26508,1995,"OK",38,6
33320,1759,"OK",38,7
16325,955,"OK",38,8
11881,1023,"OK",38,9
15506,1337,"OK",38,10
29864,1555,"OK",38,11
11212,1251,"OK",38,12
27386,1631,"OK",38,13
41507,2002,"OK",38,14
39166,2296,"OK",38,15
35130,1848,"OK",38,16
16034,1078,"OK",38,17
27386,1631,"OK",38,18
31992,1792,"OK",38,19
38319,2307,"OK",38,20
39070,2272,"OK",38,21
45840,2074,"OK",38,22
24493,1261,"OK",38,23
36954,1933,"OK",38,24
45902,2365,"OK",38,25
32083,1624,"OK",38,26
36932,1909,"OK",38,27
30744,1765,"OK",38,28
7877,625,"OK",38,29
32158,1709,"OK",38,30
122613,5507,"OK",38,31
24446,1355,"OK",38,32
65230,3142,"OK",38,33
35010,1768,"OK",38,34
30085,1468,"OK",38,35
26645,1243,"OK",38,36
18949,1310,"OK",38,37
0,0,"OK",38,38
19361,1191,"OK",38,39
14424,929,"OK",38,40
42700,2122,"OK",38,41
28330,1583,"OK",38,42
53318,2895,"OK",38,43
1700,245,"OK",38,44
10157,927,"OK",38,45
14948,1165,"OK",38,46
10373,727,"OK",38,47
41094,2233,"OK",38,48
24529,1741,"OK",38,49
30957,1624,"OK",38,50
12876,1178,"OK",38,51
36377,2097,"OK",38,52
21411,1305,"OK",38,53
8808,774,"OK",38,54
15645,1346,"OK",38,55
15258,1323,"OK",38,56
14793,974,"OK",38,57
20223,1242,"OK",38,58
35432,1881,"OK",38,59
6771,720,"OK",38,60
22698,1190,"OK",38,61
31604,1993,"OK",38,62
41418,2315,"OK",38,63
10394,946,"OK",38,64
22996,1636,"OK",38,65
28059,1385,"OK",38,66
15092,1179,"OK",38,67
33057,1934,"OK",38,68
37666,1734,"OK",38,69
22127,1379,"OK",38,70
36278,2054,"OK",38,71
16059,1386,"OK",38,72
46561,2646,"OK",38,73
37883,2112,"OK",38,74
9131,919,"OK",38,75
6819,741,"OK",38,76
8952,856,"OK",38,77
27409,1784,"OK",38,78
3911,535,"OK",38,79
29864,1555,"OK",38,80
30974,1630,"OK",38,81
42406,2096,"OK",38,82
32083,1960,"OK",38,83
107834,4497,"OK",38,84
22882,1219,"OK",38,85
17753,1285,"OK",38,86
47797,2219,"OK",38,87
47698,1958,"OK",38,88
28518,1399,"OK",38,89
122074,5425,"OK",38,90
12630,1301,"OK",38,91
3178,368,"OK",38,92
8717,620,"OK",38,93
4056,512,"OK",38,94
43003,2298,"OK",38,95
16919,1536,"OK",38,96
22188,1663,"OK",38,97
41742,1959,"OK",38,98
30435,1784,"OK",38,99
36931,1907,"OK",38,100
32908,1561,"OK",38,101
22130,1646,"OK",38,102
107793,4471,"OK",38,103
27186,1532,"OK",38,104
10844,1148,"OK",38,105
10839,1146,"OK",38,106
15436,1191,"OK",38,107
18994,1576,"OK",38,108
25017,1303,"OK",38,109
24268,1716,"OK",38,110
28769,1393,"OK",38,111
23816,1583,"OK",38,112
27386,1631,"OK",38,113
11852,1223,"OK",38,114
39155,1993,"OK",38,115
25965,1627,"OK",38,116
18748,1443,"OK",38,117
38900,2346,"OK",38,0
12241,773,"OK",39,1
14040,940,"OK",39,2
30801,1364,"OK",39,3
47291,2712,"OK",39,4
15523,948,"OK",39,5
31503,2211,"OK",39,6
31296,1545,"OK",39,7
37253,1607,"OK",39,8
19324,1337,"OK",39,9
21955,1360,"OK",39,10
50181,2422,"OK",39,11
16159,1142,"OK",39,12
44363,2143,"OK",39,13
52936,2580,"OK",39,14
37190,1809,"OK",39,15
29722,1393,"OK",39,16
21021,1297,"OK",39,17
44363,2143,"OK",39,18
36988,2008,"OK",39,19
36334,1822,"OK",39,20
37094,1784,"OK",39,21
46284,1938,"OK",39,22
37429,2342,"OK",39,23
41950,2148,"OK",39,24
43926,1877,"OK",39,25
45019,2705,"OK",39,26
57936,2800,"OK",39,27
45996,2035,"OK",39,28
15349,1037,"OK",39,29
49308,2255,"OK",39,30
88259,5014,"OK",39,31
19024,893,"OK",39,32
60358,2643,"OK",39,33
55327,2635,"OK",39,34
34700,1831,"OK",39,35
34539,1350,"OK",39,36
38701,2216,"OK",39,37
22826,1386,"OK",39,38
0,0,"OK",39,39
34378,1834,"OK",39,40
38862,1647,"OK",39,41
48082,2488,"OK",39,42
51341,2408,"OK",39,43
22329,1273,"OK",39,44
24101,1759,"OK",39,45
35826,2126,"OK",39,46
9373,1297,"OK",39,47
50128,2791,"OK",39,48
14823,813,"OK",39,49
29218,1452,"OK",39,50
19038,1384,"OK",39,51
34400,1610,"OK",39,52
41164,2210,"OK",39,53
13072,1190,"OK",39,54
18021,1444,"OK",39,55
19384,1407,"OK",39,56
27728,2055,"OK",39,57
9558,581,"OK",39,58
20000,983,"OK",39,59
22566,1278,"OK",39,60
35633,2271,"OK",39,61
38819,2120,"OK",39,62
39442,1827,"OK",39,63
6392,890,"OK",39,64
27992,1852,"OK",39,65
35953,1492,"OK",39,66
8569,1059,"OK",39,67
38053,2149,"OK",39,68
46699,2292,"OK",39,69
27123,1594,"OK",39,70
34294,1569,"OK",39,71
22294,1428,"OK",39,72
44585,2158,"OK",39,73
35907,1625,"OK",39,74
12919,835,"OK",39,75
11372,1460,"OK",39,76
13138,1238,"OK",39,77
32404,1999,"OK",39,78
23423,1178,"OK",39,79
50181,2422,"OK",39,80
29172,1452,"OK",39,81
30941,1409,"OK",39,82
37079,2175,"OK",39,83
74927,3981,"OK",39,84
32379,1445,"OK",39,85
30689,2366,"OK",39,86
43408,1922,"OK",39,87
49463,1964,"OK",39,88
41453,2480,"OK",39,89
87721,4932,"OK",39,90
19971,1269,"OK",39,91
13266,1467,"OK",39,92
11698,925,"OK",39,93
26708,1553,"OK",39,94
37595,1844,"OK",39,95
21490,1614,"OK",39,96
9828,597,"OK",39,97
37904,1483,"OK",39,98
6427,666,"OK",39,99
17807,1088,"OK",39,100
50058,2108,"OK",39,101
9770,581,"OK",39,102
74886,3955,"OK",39,103
28047,1404,"OK",39,104
19170,1160,"OK",39,105
19165,1158,"OK",39,106
8503,1024,"OK",39,107
34275,1861,"OK",39,108
32911,1410,"OK",39,109
44020,2622,"OK",39,110
49409,2356,"OK",39,111
28812,1798,"OK",39,112
44363,2143,"OK",39,113
16534,1230,"OK",39,114
34867,1584,"OK",39,115
30960,1842,"OK",39,116
23319,1520,"OK",39,117
36916,1861,"OK",39,0
38363,1939,"OK",40,1
24550,1533,"OK",40,2
32038,1610,"OK",40,3
46685,2615,"OK",40,4
29764,1718,"OK",40,5
38345,2531,"OK",40,6
24873,1494,"OK",40,7
8103,783,"OK",40,8
23718,1558,"OK",40,9
29100,1947,"OK",40,10
40400,1965,"OK",40,11
28021,1737,"OK",40,12
9462,1057,"OK",40,13
48531,2442,"OK",40,14
54646,2790,"OK",40,15
47164,2367,"OK",40,16
27872,1613,"OK",40,17
9462,1057,"OK",40,18
43830,2328,"OK",40,19
53230,2836,"OK",40,20
54550,2765,"OK",40,21
37394,1808,"OK",40,22
25210,1449,"OK",40,23
51435,2420,"OK",40,24
61382,2858,"OK",40,25
39108,2064,"OK",40,26
33388,1716,"OK",40,27
42582,2300,"OK",40,28
21471,1236,"OK",40,29
13879,1324,"OK",40,30
134647,6027,"OK",40,31
36480,1874,"OK",40,32
77264,3662,"OK",40,33
37279,1865,"OK",40,34
36014,1862,"OK",40,35
18199,977,"OK",40,36
15405,1117,"OK",40,37
14151,954,"OK",40,38
31395,1710,"OK",40,39
0,0,"OK",40,40
54734,2642,"OK",40,41
24786,1390,"OK",40,42
68797,3389,"OK",40,43
9596,1042,"OK",40,44
21556,1452,"OK",40,45
12390,1250,"OK",40,46
8456,922,"OK",40,47
49521,2697,"OK",40,48
31613,1641,"OK",40,49
22511,1358,"OK",40,50
24714,1713,"OK",40,51
51856,2591,"OK",40,52
17924,1103,"OK",40,53
18695,1138,"OK",40,54
29239,1956,"OK",40,55
28852,1934,"OK",40,56
26192,1498,"OK",40,57
32257,1761,"OK",40,58
25205,1440,"OK",40,59
18805,1239,"OK",40,60
24857,1384,"OK",40,61
40247,2151,"OK",40,62
56897,2808,"OK",40,63
18504,1279,"OK",40,64
34834,2172,"OK",40,65
19613,1120,"OK",40,66
12034,1321,"OK",40,67
44895,2469,"OK",40,68
46092,2198,"OK",40,69
33965,1914,"OK",40,70
51750,2550,"OK",40,71
29653,1996,"OK",40,72
62041,3139,"OK",40,73
53363,2606,"OK",40,74
23179,1469,"OK",40,75
7333,833,"OK",40,76
18840,1220,"OK",40,77
48397,2314,"OK",40,78
16831,1017,"OK",40,79
40400,1965,"OK",40,80
22528,1364,"OK",40,81
32178,1655,"OK",40,82
43921,2495,"OK",40,83
119868,5016,"OK",40,84
14436,954,"OK",40,85
16724,1198,"OK",40,86
39351,1954,"OK",40,87
40252,1764,"OK",40,88
35542,1839,"OK",40,89
134108,5945,"OK",40,90
26224,1912,"OK",40,91
8324,918,"OK",40,92
20751,1139,"OK",40,93
6400,679,"OK",40,94
55037,2817,"OK",40,95
29883,2076,"OK",40,96
16485,1655,"OK",40,97
53776,2478,"OK",40,98
40919,2075,"OK",40,99
26703,1466,"OK",40,100
25462,1367,"OK",40,101
16426,1639,"OK",40,102
119827,4990,"OK",40,103
18116,1241,"OK",40,104
24438,1758,"OK",40,105
24433,1757,"OK",40,106
11859,1278,"OK",40,107
28847,1729,"OK",40,108
16571,1037,"OK",40,109
17432,1505,"OK",40,110
35793,1833,"OK",40,111
35654,2118,"OK",40,112
9462,1057,"OK",40,113
28396,1824,"OK",40,114
30709,1728,"OK",40,115
37802,2162,"OK",40,116
32342,2053,"OK",40,117
53812,2875,"OK",40,0
28623,1454,"OK",41,1
33540,1616,"OK",41,2
64891,2648,"OK",41,3
55119,2728,"OK",41,4
29154,1417,"OK",41,5
35203,2237,"OK",41,6
65386,2830,"OK",41,7
56799,2604,"OK",41,8
41707,2188,"OK",41,9
29286,1555,"OK",41,10
69396,2885,"OK",41,11
38542,1994,"OK",41,12
67861,3280,"OK",41,13
72169,3064,"OK",41,14
12860,894,"OK",41,15
10559,768,"OK",41,16
42676,1840,"OK",41,17
67861,3280,"OK",41,18
34652,1660,"OK",41,19
9183,755,"OK",41,20
12764,870,"OK",41,21
80374,3222,"OK",41,22
66556,3025,"OK",41,23
40299,1807,"OK",41,24
25854,1243,"OK",41,25
73459,3138,"OK",41,26
77151,3262,"OK",41,27
27902,1362,"OK",41,28
37733,1888,"OK",41,29
72632,3358,"OK",41,30
81095,3808,"OK",41,31
22754,1123,"OK",41,32
23712,1442,"OK",41,33
74542,3098,"OK",41,34
57157,2431,"OK",41,35
62278,2632,"OK",41,36
70008,2877,"OK",41,37
43409,2144,"OK",41,38
37975,1687,"OK",41,39
54898,2578,"OK",41,40
0,0,"OK",41,41
68665,3246,"OK",41,42
26668,1698,"OK",41,43
42912,2031,"OK",41,44
44565,2495,"OK",41,45
56410,2883,"OK",41,46
46005,2116,"OK",41,47
61500,3004,"OK",41,48
48913,2098,"OK",41,49
63307,2737,"OK",41,50
41421,2236,"OK",41,51
16273,1076,"OK",41,52
61747,2968,"OK",41,53
37438,1900,"OK",41,54
35442,2087,"OK",41,55
28970,1573,"OK",41,56
60808,2664,"OK",41,57
29240,1380,"OK",41,58
54090,2268,"OK",41,59
37766,1976,"OK",41,60
64761,2954,"OK",41,61
44683,2131,"OK",41,62
21370,1193,"OK",41,63
42878,2351,"OK",41,64
39791,2009,"OK",41,65
63691,2774,"OK",41,66
47259,2333,"OK",41,67
31952,1808,"OK",41,68
65932,2775,"OK",41,69
36744,1715,"OK",41,70
11127,813,"OK",41,71
28955,1526,"OK",41,72
13103,1024,"OK",41,73
17835,990,"OK",41,74
35303,1687,"OK",41,75
46512,2312,"OK",41,76
37709,1992,"OK",41,77
38378,1693,"OK",41,78
38623,1875,"OK",41,79
69396,2885,"OK",41,80
63261,2737,"OK",41,81
65030,2694,"OK",41,82
27601,1552,"OK",41,83
66316,2797,"OK",41,84
58514,2609,"OK",41,85
67540,2954,"OK",41,86
77497,3206,"OK",41,87
83552,3249,"OK",41,88
68769,2945,"OK",41,89
80557,3726,"OK",41,90
34210,1937,"OK",41,91
44320,2143,"OK",41,92
36261,1777,"OK",41,93
47291,2310,"OK",41,94
7632,679,"OK",41,95
30761,1842,"OK",41,96
43918,1882,"OK",41,97
1965,358,"OK",41,98
38047,1867,"OK",41,99
51897,2373,"OK",41,100
73382,3210,"OK",41,101
43859,1865,"OK",41,102
66275,2771,"OK",41,103
62136,2688,"OK",41,104
34326,1823,"OK",41,105
34321,1821,"OK",41,106
47193,2298,"OK",41,107
57070,2459,"OK",41,108
60650,2692,"OK",41,109
64603,3380,"OK",41,110
68625,2818,"OK",41,111
39422,1945,"OK",41,112
67861,3280,"OK",41,113
34973,1926,"OK",41,114
68956,2868,"OK",41,115
35666,1719,"OK",41,116
28783,1533,"OK",41,117
11002,966,"OK",41,0
51714,2521,"OK",42,1
37900,2114,"OK",42,2
49173,2096,"OK",42,3
34670,1978,"OK",42,4
43114,2300,"OK",42,5
58401,2999,"OK",42,6
42008,1979,"OK",42,7
29751,1419,"OK",42,8
40507,2077,"OK",42,9
40890,2438,"OK",42,10
17422,947,"OK",42,11
36597,2352,"OK",42,12
23595,1417,"OK",42,13
40314,1849,"OK",42,14
69602,3120,"OK",42,15
60515,2948,"OK",42,16
43267,2065,"OK",42,17
23595,1417,"OK",42,18
53025,2403,"OK",42,19
72889,3145,"OK",42,20
69506,3096,"OK",42,21
54529,2294,"OK",42,22
8953,835,"OK",42,23
47161,2034,"OK",42,24
76360,3218,"OK",42,25
20428,1251,"OK",42,26
10410,698,"OK",42,27
51809,2361,"OK",42,28
33261,1726,"OK",42,29
22175,1586,"OK",42,30
147997,6608,"OK",42,31
49830,2455,"OK",42,32
90614,4243,"OK",42,33
14302,847,"OK",42,34
26496,1294,"OK",42,35
35334,1463,"OK",42,36
11210,654,"OK",42,37
26976,1392,"OK",42,38
44745,2292,"OK",42,39
25116,1316,"OK",42,40
68085,3223,"OK",42,41
0,0,"OK",42,42
83775,3748,"OK",42,43
25940,1387,"OK",42,44
33437,1799,"OK",42,45
14650,911,"OK",42,46
34308,1661,"OK",42,47
37506,2060,"OK",42,48
48748,2127,"OK",42,49
39645,1844,"OK",42,50
38010,1848,"OK",42,51
68739,3072,"OK",42,52
13548,915,"OK",42,53
34520,1738,"OK",42,54
41029,2446,"OK",42,55
40642,2424,"OK",42,56
21430,1163,"OK",42,57
45607,2343,"OK",42,58
42339,1926,"OK",42,59
32155,1820,"OK",42,60
12842,747,"OK",42,61
35973,1764,"OK",42,62
71876,3167,"OK",42,63
34329,1880,"OK",42,64
50229,2624,"OK",42,65
36748,1605,"OK",42,66
39027,2113,"OK",42,67
54090,2544,"OK",42,68
34077,1561,"OK",42,69
54243,2427,"OK",42,70
61663,3155,"OK",42,71
41444,2486,"OK",42,72
76997,3470,"OK",42,73
65621,2966,"OK",42,74
34515,2020,"OK",42,75
30848,1774,"OK",42,76
34665,1820,"OK",42,77
44122,1927,"OK",42,78
30193,1603,"OK",42,79
17422,947,"OK",42,80
39663,1850,"OK",42,81
49313,2141,"OK",42,82
53148,2556,"OK",42,83
133218,5598,"OK",42,84
31570,1440,"OK",42,85
13078,779,"OK",42,86
56485,2439,"OK",42,87
56226,2253,"OK",42,88
21328,1273,"OK",42,89
147459,6526,"OK",42,90
38014,2402,"OK",42,91
28567,1474,"OK",42,92
34101,1721,"OK",42,93
24341,1305,"OK",42,94
72886,3147,"OK",42,95
45277,2528,"OK",42,96
52142,2204,"OK",42,97
67126,3059,"OK",42,98
58054,2561,"OK",42,99
43838,1952,"OK",42,100
41436,1856,"OK",42,101
52083,2187,"OK",42,102
133177,5571,"OK",42,103
35251,1727,"OK",42,104
36228,2249,"OK",42,105
36223,2247,"OK",42,106
39371,2125,"OK",42,107
24573,1343,"OK",42,108
33706,1523,"OK",42,109
15960,1385,"OK",42,110
17958,947,"OK",42,111
56921,2657,"OK",42,112
23595,1417,"OK",42,113
37236,2323,"OK",42,114
47844,2213,"OK",42,115
47379,2232,"OK",42,116
44133,2544,"OK",42,117
73120,3283,"OK",42,0
49653,2473,"OK",43,1
47102,2501,"OK",43,2
78436,3528,"OK",43,3
59900,3212,"OK",43,4
42716,2301,"OK",43,5
39984,2720,"OK",43,6
78931,3709,"OK",43,7
70361,3488,"OK",43,8
51733,2691,"OK",43,9
39900,2335,"OK",43,10
74178,3368,"OK",43,11
52104,2878,"OK",43,12
81423,4164,"OK",43,13
76950,3547,"OK",43,14
25108,1698,"OK",43,15
34272,1977,"OK",43,16
47458,2324,"OK",43,17
81423,4164,"OK",43,18
39433,2144,"OK",43,19
28394,1723,"OK",43,20
25012,1674,"OK",43,21
93919,4102,"OK",43,22
77078,3523,"OK",43,23
45080,2291,"OK",43,24
7528,882,"OK",43,25
78240,3621,"OK",43,26
81933,3746,"OK",43,27
32683,1846,"OK",43,28
45853,2743,"OK",43,29
86194,4243,"OK",43,30
100264,4998,"OK",43,31
33376,1905,"OK",43,32
42881,2632,"OK",43,33
79324,3582,"OK",43,34
61938,2915,"OK",43,35
75840,3516,"OK",43,36
74789,3361,"OK",43,37
56971,3028,"OK",43,38
51521,2566,"OK",43,39
68460,3462,"OK",43,40
27286,1820,"OK",43,41
84050,3777,"OK",43,42
0,0,"OK",43,43
56474,2915,"OK",43,44
58127,3379,"OK",43,45
73616,3520,"OK",43,46
59567,3000,"OK",43,47
66282,3487,"OK",43,48
62458,2977,"OK",43,49
76853,3616,"OK",43,50
51710,2774,"OK",43,51
22956,1651,"OK",43,52
75309,3852,"OK",43,53
51000,2785,"OK",43,54
42660,2832,"OK",43,55
39583,2353,"OK",43,56
65589,3148,"OK",43,57
42785,2259,"OK",43,58
67635,3147,"OK",43,59
51328,2860,"OK",43,60
75282,3451,"OK",43,61
49464,2614,"OK",43,62
13410,1109,"OK",43,63
56423,3231,"OK",43,64
44573,2493,"OK",43,65
77253,3659,"OK",43,66
60805,3213,"OK",43,67
36733,2292,"OK",43,68
70713,3259,"OK",43,69
41526,2199,"OK",43,70
34840,2022,"OK",43,71
39568,2306,"OK",43,72
11247,1221,"OK",43,73
18770,1376,"OK",43,74
48865,2571,"OK",43,75
60074,3196,"OK",43,76
51271,2877,"OK",43,77
43160,2176,"OK",43,78
52185,2760,"OK",43,79
74178,3368,"OK",43,80
76807,3616,"OK",43,81
78576,3573,"OK",43,82
32383,2036,"OK",43,83
85485,3987,"OK",43,84
72076,3493,"OK",43,85
72321,3438,"OK",43,86
91043,4086,"OK",43,87
97098,4128,"OK",43,88
73550,3429,"OK",43,89
99725,4916,"OK",43,90
42455,2744,"OK",43,91
57882,3027,"OK",43,92
49823,2662,"OK",43,93
60853,3195,"OK",43,94
18434,1792,"OK",43,95
41374,2622,"OK",43,96
57463,2761,"OK",43,97
28479,1710,"OK",43,98
54062,2830,"OK",43,99
65442,3252,"OK",43,100
86944,4095,"OK",43,101
57405,2745,"OK",43,102
85444,3961,"OK",43,103
75682,3568,"OK",43,104
47888,2707,"OK",43,105
47883,2706,"OK",43,106
60739,3178,"OK",43,107
61851,2943,"OK",43,108
74212,3576,"OK",43,109
82796,4202,"OK",43,110
73406,3302,"OK",43,111
44203,2429,"OK",43,112
81423,4164,"OK",43,113
48535,2811,"OK",43,114
82502,3748,"OK",43,115
40448,2203,"OK",43,116
39396,2313,"OK",43,117
28626,1862,"OK",43,0
26104,1410,"OK",44,1
12291,1003,"OK",44,2
42646,2084,"OK",44,3
38237,2067,"OK",44,4
17505,1189,"OK",44,5
23802,2043,"OK",44,6
33621,1775,"OK",44,7
